,subject,side,exercise,label,frame,forearm_angle
4060,03,right,m07,Correct,1041,63.31079
4061,03,right,m07,Correct,1042,63.18904
4062,03,right,m07,Correct,1043,63.02538
4063,03,right,m07,Correct,1044,63.01421
4064,03,right,m07,Correct,1045,63.05234
4065,03,right,m07,Correct,1046,62.76581
4066,03,right,m07,Correct,1047,62.62638
4067,03,right,m07,Correct,1048,62.61852
4068,03,right,m07,Correct,1049,62.68433
4069,03,right,m07,Correct,1050,62.88636
4070,03,right,m07,Correct,1051,63.03979
4071,03,right,m07,Correct,1052,63.14606
4072,03,right,m07,Correct,1053,63.2466
4073,03,right,m07,Correct,1054,63.37431
4074,03,right,m07,Correct,1055,63.41274
4075,03,right,m07,Correct,1056,63.39517
4076,03,right,m07,Correct,1057,63.38488
4077,03,right,m07,Correct,1058,63.4113
4078,03,right,m07,Correct,1059,63.51524
4079,03,right,m07,Correct,1060,63.58869
4080,03,right,m07,Correct,1061,63.50768
4081,03,right,m07,Correct,1062,63.51201
4082,03,right,m07,Correct,1063,63.52625
4083,03,right,m07,Correct,1064,63.56761
4084,03,right,m07,Correct,1065,63.47947
4085,03,right,m07,Correct,1066,63.52586
4086,03,right,m07,Correct,1067,63.60886
4087,03,right,m07,Correct,1068,63.55655
4088,03,right,m07,Correct,1069,63.52105
4089,03,right,m07,Correct,1070,63.46604
4090,03,right,m07,Correct,1071,63.3891
4091,03,right,m07,Correct,1072,63.35334
4092,03,right,m07,Correct,1073,63.36237
4093,03,right,m07,Correct,1074,63.28958
4094,03,right,m07,Correct,1075,63.20355
4095,03,right,m07,Correct,1076,63.23583
4096,03,right,m07,Correct,1077,63.28676
4097,03,right,m07,Correct,1078,63.24761
4098,03,right,m07,Correct,1079,63.25156
4099,03,right,m07,Correct,1080,63.30289
4100,03,right,m07,Correct,1081,63.33337
4101,03,right,m07,Correct,1082,63.43156
4102,03,right,m07,Correct,1083,63.42101
4103,03,right,m07,Correct,1084,63.48277
4104,03,right,m07,Correct,1085,63.50928
4105,03,right,m07,Correct,1086,63.6039
4106,03,right,m07,Correct,1087,63.61886
4107,03,right,m07,Correct,1088,63.65354
4108,03,right,m07,Correct,1089,63.86189
4109,03,right,m07,Correct,1090,63.87288
4110,03,right,m07,Correct,1091,63.94961
4111,03,right,m07,Correct,1092,64.04891
4112,03,right,m07,Correct,1093,63.99229
4113,03,right,m07,Correct,1094,63.96751
4114,03,right,m07,Incorrect,0,62.36726
4115,03,right,m07,Incorrect,1,62.40977
4116,03,right,m07,Incorrect,2,62.42306
4117,03,right,m07,Incorrect,3,62.4469
4118,03,right,m07,Incorrect,4,62.38091
4119,03,right,m07,Incorrect,5,62.33695
4120,03,right,m07,Incorrect,6,62.22032
4121,03,right,m07,Incorrect,7,61.99071
4122,03,right,m07,Incorrect,8,62.13779
4123,03,right,m07,Incorrect,9,61.08498
4124,03,right,m07,Incorrect,10,58.18837
4125,03,right,m07,Incorrect,11,55.42762
4126,03,right,m07,Incorrect,12,51.54913
4127,03,right,m07,Incorrect,13,46.84929
4128,03,right,m07,Incorrect,14,40.90998
4129,03,right,m07,Incorrect,15,35.89255
4130,03,right,m07,Incorrect,16,31.99405
4131,03,right,m07,Incorrect,17,26.95098
4132,03,right,m07,Incorrect,18,23.78088
4133,03,right,m07,Incorrect,19,18.88
4134,03,right,m07,Incorrect,20,15.69893
4135,03,right,m07,Incorrect,21,13.08843
4136,03,right,m07,Incorrect,22,9.59692
4137,03,right,m07,Incorrect,23,5.32393
4138,03,right,m07,Incorrect,24,4.51848
4139,03,right,m07,Incorrect,25,1.03608
4140,03,right,m07,Incorrect,26,-0.56028
4141,03,right,m07,Incorrect,27,-2.48494
4142,03,right,m07,Incorrect,28,-2.92152
4143,03,right,m07,Incorrect,29,-4.04963
4144,03,right,m07,Incorrect,30,-4.98369
4145,03,right,m07,Incorrect,31,-6.43709
4146,03,right,m07,Incorrect,32,-9.32565
4147,03,right,m07,Incorrect,33,-9.11613
4148,03,right,m07,Incorrect,34,-9.61757
4149,03,right,m07,Incorrect,35,-9.56861
4150,03,right,m07,Incorrect,36,-12.25852
4151,03,right,m07,Incorrect,37,-10.69325
4152,03,right,m07,Incorrect,38,-12.95472
4153,03,right,m07,Incorrect,39,-14.92883
4154,03,right,m07,Incorrect,40,-13.14759
4155,03,right,m07,Incorrect,41,-11.77848
4156,03,right,m07,Incorrect,42,-12.02398
4157,03,right,m07,Incorrect,43,-12.7967
4158,03,right,m07,Incorrect,44,-13.11954
4159,03,right,m07,Incorrect,45,-13.29135
4160,03,right,m07,Incorrect,46,-13.35252
4161,03,right,m07,Incorrect,47,-12.56519
4162,03,right,m07,Incorrect,48,-12.33537
4163,03,right,m07,Incorrect,49,-11.96852
4164,03,right,m07,Incorrect,50,-11.78588
4165,03,right,m07,Incorrect,51,-11.78897
4166,03,right,m07,Incorrect,52,-11.57594
4167,03,right,m07,Incorrect,53,-11.24632
4168,03,right,m07,Incorrect,54,-11.20315
4169,03,right,m07,Incorrect,55,-11.17916
4170,03,right,m07,Incorrect,56,-11.0318
4171,03,right,m07,Incorrect,57,-10.37339
4172,03,right,m07,Incorrect,58,-9.92955
4173,03,right,m07,Incorrect,59,-9.58147
4174,03,right,m07,Incorrect,60,-9.17158
4175,03,right,m07,Incorrect,61,-9.27315
4176,03,right,m07,Incorrect,62,-9.25562
4177,03,right,m07,Incorrect,63,-9.2779
4178,03,right,m07,Incorrect,64,-8.60906
4179,03,right,m07,Incorrect,65,-6.99424
4180,03,right,m07,Incorrect,66,-7.17018
4181,03,right,m07,Incorrect,67,-4.82996
4182,03,right,m07,Incorrect,68,-1.13984
4183,03,right,m07,Incorrect,69,-0.73508
4184,03,right,m07,Incorrect,70,2.65114
4185,03,right,m07,Incorrect,71,4.79638
4186,03,right,m07,Incorrect,72,9.83465
4187,03,right,m07,Incorrect,73,13.68933
4188,03,right,m07,Incorrect,74,14.55463
4189,03,right,m07,Incorrect,75,19.05833
4190,03,right,m07,Incorrect,76,22.64113
4191,03,right,m07,Incorrect,77,25.55681
4192,03,right,m07,Incorrect,78,29.53345
4193,03,right,m07,Incorrect,79,31.79664
4194,03,right,m07,Incorrect,80,33.23867
4195,03,right,m07,Incorrect,81,35.6066
4196,03,right,m07,Incorrect,82,39.65754
4197,03,right,m07,Incorrect,83,41.41518
4198,03,right,m07,Incorrect,84,43.22535
4199,03,right,m07,Incorrect,85,48.91826
4200,03,right,m07,Incorrect,86,50.77605
4201,03,right,m07,Incorrect,87,53.52521
4202,03,right,m07,Incorrect,88,56.91331
4203,03,right,m07,Incorrect,89,60.18258
4204,03,right,m07,Incorrect,90,61.08881
4205,03,right,m07,Incorrect,91,62.78809
4206,03,right,m07,Incorrect,92,64.46835
4207,03,right,m07,Incorrect,93,64.89776
4208,03,right,m07,Incorrect,94,65.27526
4209,03,right,m07,Incorrect,95,65.56844
4210,03,right,m07,Incorrect,96,65.66528
4211,03,right,m07,Incorrect,97,65.35685
4212,03,right,m07,Incorrect,98,65.00565
4213,03,right,m07,Incorrect,99,64.77682
4214,03,right,m07,Incorrect,100,63.86029
4215,03,right,m07,Incorrect,101,62.33332
4216,03,right,m07,Incorrect,102,59.50101
4217,03,right,m07,Incorrect,103,57.31671
4218,03,right,m07,Incorrect,104,54.01758
4219,03,right,m07,Incorrect,105,51.20007
4220,03,right,m07,Incorrect,106,45.19696
4221,03,right,m07,Incorrect,107,42.12572
4222,03,right,m07,Incorrect,108,37.67166
4223,03,right,m07,Incorrect,109,28.89743
4224,03,right,m07,Incorrect,110,25.40411
4225,03,right,m07,Incorrect,111,20.72783
4226,03,right,m07,Incorrect,112,12.63762
4227,03,right,m07,Incorrect,113,10.03235
4228,03,right,m07,Incorrect,114,4.05906
4229,03,right,m07,Incorrect,115,-3.45597
4230,03,right,m07,Incorrect,116,-6.60905
4231,03,right,m07,Incorrect,117,-10.12398
4232,03,right,m07,Incorrect,118,-13.42094
4233,03,right,m07,Incorrect,119,-21.07964
4234,03,right,m07,Incorrect,120,-23.78756
4235,03,right,m07,Incorrect,121,-23.37572
4236,03,right,m07,Incorrect,122,-25.82828
4237,03,right,m07,Incorrect,123,-26.71005
4238,03,right,m07,Incorrect,124,-27.77909
4239,03,right,m07,Incorrect,125,-29.47267
4240,03,right,m07,Incorrect,126,-30.03724
4241,03,right,m07,Incorrect,127,-30.10822
4242,03,right,m07,Incorrect,128,-30.41892
4243,03,right,m07,Incorrect,129,-30.68955
4244,03,right,m07,Incorrect,130,-29.62173
4245,03,right,m07,Incorrect,131,-30.60981
4246,03,right,m07,Incorrect,132,-29.79912
4247,03,right,m07,Incorrect,133,-29.47285
4248,03,right,m07,Incorrect,134,-29.30901
4249,03,right,m07,Incorrect,135,-29.13083
4250,03,right,m07,Incorrect,136,-29.80875
4251,03,right,m07,Incorrect,137,-30.71462
4252,03,right,m07,Incorrect,138,-30.83996
4253,03,right,m07,Incorrect,139,-31.40145
4254,03,right,m07,Incorrect,140,-32.34258
4255,03,right,m07,Incorrect,141,-31.71873
4256,03,right,m07,Incorrect,142,-31.77654
4257,03,right,m07,Incorrect,143,-34.16254
4258,03,right,m07,Incorrect,144,-33.97207
4259,03,right,m07,Incorrect,145,-32.39705
4260,03,right,m07,Incorrect,146,-32.35826
4261,03,right,m07,Incorrect,147,-31.83124
4262,03,right,m07,Incorrect,148,-31.38474
4263,03,right,m07,Incorrect,149,-31.48316
4264,03,right,m07,Incorrect,150,-31.35149
4265,03,right,m07,Incorrect,151,-31.44264
4266,03,right,m07,Incorrect,152,-33.76714
4267,03,right,m07,Incorrect,153,-33.43947
4268,03,right,m07,Incorrect,154,-34.38626
4269,03,right,m07,Incorrect,155,-34.82279
4270,03,right,m07,Incorrect,156,-34.64808
4271,03,right,m07,Incorrect,157,-32.42812
4272,03,right,m07,Incorrect,158,-29.32797
4273,03,right,m07,Incorrect,159,-24.7407
4274,03,right,m07,Incorrect,160,-19.47783
4275,03,right,m07,Incorrect,161,-15.84449
4276,03,right,m07,Incorrect,162,-10.27743
4277,03,right,m07,Incorrect,163,-5.9226
4278,03,right,m07,Incorrect,164,4.02496
4279,03,right,m07,Incorrect,165,8.83472
4280,03,right,m07,Incorrect,166,11.21336
4281,03,right,m07,Incorrect,167,16.94146
4282,03,right,m07,Incorrect,168,18.94843
4283,03,right,m07,Incorrect,169,24.32489
4284,03,right,m07,Incorrect,170,27.33573
4285,03,right,m07,Incorrect,171,27.57989
4286,03,right,m07,Incorrect,172,31.22776
4287,03,right,m07,Incorrect,173,35.75126
4288,03,right,m07,Incorrect,174,37.33237
4289,03,right,m07,Incorrect,175,42.25885
4290,03,right,m07,Incorrect,176,45.16805
4291,03,right,m07,Incorrect,177,47.82725
4292,03,right,m07,Incorrect,178,50.99831
4293,03,right,m07,Incorrect,179,52.96782
4294,03,right,m07,Incorrect,180,55.91684
4295,03,right,m07,Incorrect,181,58.12696
4296,03,right,m07,Incorrect,182,58.62931
4297,03,right,m07,Incorrect,183,59.88118
4298,03,right,m07,Incorrect,184,60.2926
4299,03,right,m07,Incorrect,185,60.78171
4300,03,right,m07,Incorrect,186,60.97034
4301,03,right,m07,Incorrect,187,60.9106
4302,03,right,m07,Incorrect,188,60.63468
4303,03,right,m07,Incorrect,189,58.40096
4304,03,right,m07,Incorrect,190,56.77782
4305,03,right,m07,Incorrect,191,53.78583
4306,03,right,m07,Incorrect,192,51.08097
4307,03,right,m07,Incorrect,193,46.46411
4308,03,right,m07,Incorrect,194,42.42757
4309,03,right,m07,Incorrect,195,39.41007
4310,03,right,m07,Incorrect,196,36.13815
4311,03,right,m07,Incorrect,197,30.43144
4312,03,right,m07,Incorrect,198,27.50083
4313,03,right,m07,Incorrect,199,23.44796
4314,03,right,m07,Incorrect,200,20.1749
4315,03,right,m07,Incorrect,201,14.67082
4316,03,right,m07,Incorrect,202,13.19211
4317,03,right,m07,Incorrect,203,12.02668
4318,03,right,m07,Incorrect,204,10.5238
4319,03,right,m07,Incorrect,205,7.78318
4320,03,right,m07,Incorrect,206,4.06563
4321,03,right,m07,Incorrect,207,3.38049
4322,03,right,m07,Incorrect,208,2.38788
4323,03,right,m07,Incorrect,209,1.04237
4324,03,right,m07,Incorrect,210,1.03703
4325,03,right,m07,Incorrect,211,-1.27049
4326,03,right,m07,Incorrect,212,-3.0949
4327,03,right,m07,Incorrect,213,-5.39663
4328,03,right,m07,Incorrect,214,-8.71719
4329,03,right,m07,Incorrect,215,-11.17318
4330,03,right,m07,Incorrect,216,-9.55364
4331,03,right,m07,Incorrect,217,-13.9379
4332,03,right,m07,Incorrect,218,-13.70791
4333,03,right,m07,Incorrect,219,-13.44432
4334,03,right,m07,Incorrect,220,-12.43253
4335,03,right,m07,Incorrect,221,-12.47521
4336,03,right,m07,Incorrect,222,-16.2074
4337,03,right,m07,Incorrect,223,-15.90964
4338,03,right,m07,Incorrect,224,-16.22385
4339,03,right,m07,Incorrect,225,-18.06272
4340,03,right,m07,Incorrect,226,-18.58759
4341,03,right,m07,Incorrect,227,-19.80508
4342,03,right,m07,Incorrect,228,-20.74928
4343,03,right,m07,Incorrect,229,-20.52696
4344,03,right,m07,Incorrect,230,-20.54843
4345,03,right,m07,Incorrect,231,-21.722
4346,03,right,m07,Incorrect,232,-23.38695
4347,03,right,m07,Incorrect,233,-22.63576
4348,03,right,m07,Incorrect,234,-23.88282
4349,03,right,m07,Incorrect,235,-23.1446
4350,03,right,m07,Incorrect,236,-23.22989
4351,03,right,m07,Incorrect,237,-23.21853
4352,03,right,m07,Incorrect,238,-22.40504
4353,03,right,m07,Incorrect,239,-22.43533
4354,03,right,m07,Incorrect,240,-22.40501
4355,03,right,m07,Incorrect,241,-22.18257
4356,03,right,m07,Incorrect,242,-22.14448
4357,03,right,m07,Incorrect,243,-21.85762
4358,03,right,m07,Incorrect,244,-21.55969
4359,03,right,m07,Incorrect,245,-21.37955
4360,03,right,m07,Incorrect,246,-21.38849
4361,03,right,m07,Incorrect,247,-20.67119
4362,03,right,m07,Incorrect,248,-19.62141
4363,03,right,m07,Incorrect,249,-16.95335
4364,03,right,m07,Incorrect,250,-13.0448
4365,03,right,m07,Incorrect,251,-8.26199
4366,03,right,m07,Incorrect,252,-4.01167
4367,03,right,m07,Incorrect,253,0.64911
4368,03,right,m07,Incorrect,254,4.54546
4369,03,right,m07,Incorrect,255,9.08519
4370,03,right,m07,Incorrect,256,15.79084
4371,03,right,m07,Incorrect,257,19.10736
4372,03,right,m07,Incorrect,258,23.57147
4373,03,right,m07,Incorrect,259,24.54505
4374,03,right,m07,Incorrect,260,29.64563
4375,03,right,m07,Incorrect,261,32.88267
4376,03,right,m07,Incorrect,262,37.98391
4377,03,right,m07,Incorrect,263,40.59119
4378,03,right,m07,Incorrect,264,43.81947
4379,03,right,m07,Incorrect,265,47.11113
4380,03,right,m07,Incorrect,266,48.92477
4381,03,right,m07,Incorrect,267,51.77364
4382,03,right,m07,Incorrect,268,53.75307
4383,03,right,m07,Incorrect,269,56.34237
4384,03,right,m07,Incorrect,270,58.18524
4385,03,right,m07,Incorrect,271,59.3987
4386,03,right,m07,Incorrect,272,60.39494
4387,03,right,m07,Incorrect,273,61.25496
4388,03,right,m07,Incorrect,274,61.68895
4389,03,right,m07,Incorrect,275,61.80824
4390,03,right,m07,Incorrect,276,62.15625
4391,03,right,m07,Incorrect,277,62.29831
4392,03,right,m07,Incorrect,278,62.19624
4393,03,right,m07,Incorrect,279,61.74833
4394,03,right,m07,Incorrect,280,61.1172
4395,03,right,m07,Incorrect,281,59.89705
4396,03,right,m07,Incorrect,282,58.65768
4397,03,right,m07,Incorrect,283,56.20984
4398,03,right,m07,Incorrect,284,54.11795
4399,03,right,m07,Incorrect,285,52.44381
4400,03,right,m07,Incorrect,286,48.78951
4401,03,right,m07,Incorrect,287,46.26724
4402,03,right,m07,Incorrect,288,45.11231
4403,03,right,m07,Incorrect,289,41.583
4404,03,right,m07,Incorrect,290,38.70542
4405,03,right,m07,Incorrect,291,36.22558
4406,03,right,m07,Incorrect,292,32.46586
4407,03,right,m07,Incorrect,293,29.10976
4408,03,right,m07,Incorrect,294,26.21576
4409,03,right,m07,Incorrect,295,21.93369
4410,03,right,m07,Incorrect,296,19.25509
4411,03,right,m07,Incorrect,297,16.6909
4412,03,right,m07,Incorrect,298,11.4023
4413,03,right,m07,Incorrect,299,9.20329
4414,03,right,m07,Incorrect,300,5.81371
4415,03,right,m07,Incorrect,301,3.24178
4416,03,right,m07,Incorrect,302,-0.54196
4417,03,right,m07,Incorrect,303,-2.34863
4418,03,right,m07,Incorrect,304,-3.80872
4419,03,right,m07,Incorrect,305,-8.59383
4420,03,right,m07,Incorrect,306,-13.22699
4421,03,right,m07,Incorrect,307,-13.52589
4422,03,right,m07,Incorrect,308,-14.69644
4423,03,right,m07,Incorrect,309,-17.51101
4424,03,right,m07,Incorrect,310,-21.13407
4425,03,right,m07,Incorrect,311,-20.60747
4426,03,right,m07,Incorrect,312,-20.87607
4427,03,right,m07,Incorrect,313,-21.60764
4428,03,right,m07,Incorrect,314,-23.26
4429,03,right,m07,Incorrect,315,-23.85788
4430,03,right,m07,Incorrect,316,-24.77603
4431,03,right,m07,Incorrect,317,-25.76347
4432,03,right,m07,Incorrect,318,-26.69705
4433,03,right,m07,Incorrect,319,-27.49988
4434,03,right,m07,Incorrect,320,-27.7762
4435,03,right,m07,Incorrect,321,-28.63878
4436,03,right,m07,Incorrect,322,-29.59418
4437,03,right,m07,Incorrect,323,-32.14186
4438,03,right,m07,Incorrect,324,-31.64391
4439,03,right,m07,Incorrect,325,-31.23615
4440,03,right,m07,Incorrect,326,-31.03737
4441,03,right,m07,Incorrect,327,-31.06094
4442,03,right,m07,Incorrect,328,-31.03148
4443,03,right,m07,Incorrect,329,-34.21217
4444,03,right,m07,Incorrect,330,-33.59801
4445,03,right,m07,Incorrect,331,-36.71309
4446,03,right,m07,Incorrect,332,-37.68391
4447,03,right,m07,Incorrect,333,-35.65764
4448,03,right,m07,Incorrect,334,-33.84124
4449,03,right,m07,Incorrect,335,-37.05638
4450,03,right,m07,Incorrect,336,-38.33241
4451,03,right,m07,Incorrect,337,-36.11043
4452,03,right,m07,Incorrect,338,-35.5816
4453,03,right,m07,Incorrect,339,-38.30639
4454,03,right,m07,Incorrect,340,-39.31095
4455,03,right,m07,Incorrect,341,-39.9124
4456,03,right,m07,Incorrect,342,-37.71522
4457,03,right,m07,Incorrect,343,-36.09174
4458,03,right,m07,Incorrect,344,-35.24286
4459,03,right,m07,Incorrect,345,-38.36335
4460,03,right,m07,Incorrect,346,-36.99021
4461,03,right,m07,Incorrect,347,-38.75574
4462,03,right,m07,Incorrect,348,-37.54678
4463,03,right,m07,Incorrect,349,-36.70961
4464,03,right,m07,Incorrect,350,-35.96645
4465,03,right,m07,Incorrect,351,-37.86237
4466,03,right,m07,Incorrect,352,-37.14727
4467,03,right,m07,Incorrect,353,-38.29309
4468,03,right,m07,Incorrect,354,-36.66848
4469,03,right,m07,Incorrect,355,-35.00047
4470,03,right,m07,Incorrect,356,-33.20263
4471,03,right,m07,Incorrect,357,-31.46673
4472,03,right,m07,Incorrect,358,-27.91819
4473,03,right,m07,Incorrect,359,-24.21913
4474,03,right,m07,Incorrect,360,-19.6033
4475,03,right,m07,Incorrect,361,-16.42567
4476,03,right,m07,Incorrect,362,-14.24253
4477,03,right,m07,Incorrect,363,-2.59298
4478,03,right,m07,Incorrect,364,-0.22
4479,03,right,m07,Incorrect,365,-0.32095
4480,03,right,m07,Incorrect,366,3.21804
4481,03,right,m07,Incorrect,367,6.38254
4482,03,right,m07,Incorrect,368,9.23674
4483,03,right,m07,Incorrect,369,13.91471
4484,03,right,m07,Incorrect,370,17.46971
4485,03,right,m07,Incorrect,371,20.71767
4486,03,right,m07,Incorrect,372,20.62524
4487,03,right,m07,Incorrect,373,25.31061
4488,03,right,m07,Incorrect,374,27.95668
4489,03,right,m07,Incorrect,375,31.68077
4490,03,right,m07,Incorrect,376,35.15311
4491,03,right,m07,Incorrect,377,39.10518
4492,03,right,m07,Incorrect,378,40.12479
4493,03,right,m07,Incorrect,379,46.55216
4494,03,right,m07,Incorrect,380,47.66589
4495,03,right,m07,Incorrect,381,50.55875
4496,03,right,m07,Incorrect,382,53.28659
4497,03,right,m07,Incorrect,383,55.66854
4498,03,right,m07,Incorrect,384,56.36222
4499,03,right,m07,Incorrect,385,58.75391
4500,03,right,m07,Incorrect,386,59.84804
4501,03,right,m07,Incorrect,387,60.56743
4502,03,right,m07,Incorrect,388,61.66776
4503,03,right,m07,Incorrect,389,62.07971
4504,03,right,m07,Incorrect,390,62.52894
4505,03,right,m07,Incorrect,391,62.60012
4506,03,right,m07,Incorrect,392,62.67679
4507,03,right,m07,Incorrect,393,62.63771
4508,03,right,m07,Incorrect,394,62.57745
4509,03,right,m07,Incorrect,395,62.14725
4510,03,right,m07,Incorrect,396,60.80531
4511,03,right,m07,Incorrect,397,60.32697
4512,03,right,m07,Incorrect,398,58.81291
4513,03,right,m07,Incorrect,399,57.2714
4514,03,right,m07,Incorrect,400,55.04403
4515,03,right,m07,Incorrect,401,52.02946
4516,03,right,m07,Incorrect,402,48.6694
4517,03,right,m07,Incorrect,403,45.03614
4518,03,right,m07,Incorrect,404,43.26329
4519,03,right,m07,Incorrect,405,37.41117
4520,03,right,m07,Incorrect,406,33.58235
4521,03,right,m07,Incorrect,407,31.85332
4522,03,right,m07,Incorrect,408,28.5772
4523,03,right,m07,Incorrect,409,25.30913
4524,03,right,m07,Incorrect,410,20.91348
4525,03,right,m07,Incorrect,411,18.19021
4526,03,right,m07,Incorrect,412,14.66951
4527,03,right,m07,Incorrect,413,13.77798
4528,03,right,m07,Incorrect,414,10.36005
4529,03,right,m07,Incorrect,415,7.64295
4530,03,right,m07,Incorrect,416,3.57587
4531,03,right,m07,Incorrect,417,1.26432
4532,03,right,m07,Incorrect,418,0.29015
4533,03,right,m07,Incorrect,419,-6.35296
4534,03,right,m07,Incorrect,420,-7.09669
4535,03,right,m07,Incorrect,421,-12.46577
4536,03,right,m07,Incorrect,422,-16.52179
4537,03,right,m07,Incorrect,423,-18.30253
4538,03,right,m07,Incorrect,424,-19.37093
4539,03,right,m07,Incorrect,425,-21.66241
4540,03,right,m07,Incorrect,426,-21.80044
4541,03,right,m07,Incorrect,427,-24.90523
4542,03,right,m07,Incorrect,428,-27.58935
4543,03,right,m07,Incorrect,429,-28.58171
4544,03,right,m07,Incorrect,430,-30.33102
4545,03,right,m07,Incorrect,431,-30.86046
4546,03,right,m07,Incorrect,432,-31.27334
4547,03,right,m07,Incorrect,433,-31.6738
4548,03,right,m07,Incorrect,434,-33.00381
4549,03,right,m07,Incorrect,435,-31.19932
4550,03,right,m07,Incorrect,436,-30.6332
4551,03,right,m07,Incorrect,437,-32.8252
4552,03,right,m07,Incorrect,438,-31.3878
4553,03,right,m07,Incorrect,439,-31.12504
4554,03,right,m07,Incorrect,440,-32.29239
4555,03,right,m07,Incorrect,441,-33.58302
4556,03,right,m07,Incorrect,442,-32.45016
4557,03,right,m07,Incorrect,443,-34.0602
4558,03,right,m07,Incorrect,444,-34.00533
4559,03,right,m07,Incorrect,445,-33.78836
4560,03,right,m07,Incorrect,446,-34.55542
4561,03,right,m07,Incorrect,447,-34.29385
4562,03,right,m07,Incorrect,448,-34.82669
4563,03,right,m07,Incorrect,449,-35.13993
4564,03,right,m07,Incorrect,450,-34.43989
4565,03,right,m07,Incorrect,451,-34.06831
4566,03,right,m07,Incorrect,452,-33.39163
4567,03,right,m07,Incorrect,453,-34.77957
4568,03,right,m07,Incorrect,454,-34.25586
4569,03,right,m07,Incorrect,455,-34.30144
4570,03,right,m07,Incorrect,456,-34.87459
4571,03,right,m07,Incorrect,457,-33.50692
4572,03,right,m07,Incorrect,458,-33.18728
4573,03,right,m07,Incorrect,459,-32.10205
4574,03,right,m07,Incorrect,460,-31.1275
4575,03,right,m07,Incorrect,461,-30.78956
4576,03,right,m07,Incorrect,462,-29.22732
4577,03,right,m07,Incorrect,463,-29.94099
4578,03,right,m07,Incorrect,464,-27.89123
4579,03,right,m07,Incorrect,465,-25.39006
4580,03,right,m07,Incorrect,466,-22.36767
4581,03,right,m07,Incorrect,467,-17.81037
4582,03,right,m07,Incorrect,468,-13.79492
4583,03,right,m07,Incorrect,469,-10.04725
4584,03,right,m07,Incorrect,470,-4.25824
4585,03,right,m07,Incorrect,471,2.07918
4586,03,right,m07,Incorrect,472,7.92379
4587,03,right,m07,Incorrect,473,10.34761
4588,03,right,m07,Incorrect,474,12.33898
4589,03,right,m07,Incorrect,475,16.8709
4590,03,right,m07,Incorrect,476,19.68364
4591,03,right,m07,Incorrect,477,23.70457
4592,03,right,m07,Incorrect,478,29.66011
4593,03,right,m07,Incorrect,479,31.7143
4594,03,right,m07,Incorrect,480,35.63041
4595,03,right,m07,Incorrect,481,39.31226
4596,03,right,m07,Incorrect,482,42.65434
4597,03,right,m07,Incorrect,483,45.14072
4598,03,right,m07,Incorrect,484,49.01725
4599,03,right,m07,Incorrect,485,51.51931
4600,03,right,m07,Incorrect,486,53.74708
4601,03,right,m07,Incorrect,487,57.06714
4602,03,right,m07,Incorrect,488,58.91637
4603,03,right,m07,Incorrect,489,59.8228
4604,03,right,m07,Incorrect,490,60.9336
4605,03,right,m07,Incorrect,491,61.24044
4606,03,right,m07,Incorrect,492,61.50098
4607,03,right,m07,Incorrect,493,61.90699
4608,03,right,m07,Incorrect,494,62.10625
4609,03,right,m07,Incorrect,495,62.16857
4610,03,right,m07,Incorrect,496,62.27085
4611,03,right,m07,Incorrect,497,62.22519
4612,03,right,m07,Incorrect,498,61.46675
4613,03,right,m07,Incorrect,499,59.78144
4614,03,right,m07,Incorrect,500,58.83366
4615,03,right,m07,Incorrect,501,56.96066
4616,03,right,m07,Incorrect,502,52.64125
4617,03,right,m07,Incorrect,503,50.25421
4618,03,right,m07,Incorrect,504,47.85379
4619,03,right,m07,Incorrect,505,43.967
4620,03,right,m07,Incorrect,506,41.44395
4621,03,right,m07,Incorrect,507,38.62222
4622,03,right,m07,Incorrect,508,35.15689
4623,03,right,m07,Incorrect,509,31.29697
4624,03,right,m07,Incorrect,510,28.7936
4625,03,right,m07,Incorrect,511,24.62392
4626,03,right,m07,Incorrect,512,21.79415
4627,03,right,m07,Incorrect,513,18.70963
4628,03,right,m07,Incorrect,514,15.29355
4629,03,right,m07,Incorrect,515,13.14344
4630,03,right,m07,Incorrect,516,12.30602
4631,03,right,m07,Incorrect,517,2.29649
4632,03,right,m07,Incorrect,518,1.31673
4633,03,right,m07,Incorrect,519,-1.14202
4634,03,right,m07,Incorrect,520,-3.35539
4635,03,right,m07,Incorrect,521,-6.20154
4636,03,right,m07,Incorrect,522,-10.00562
4637,03,right,m07,Incorrect,523,-13.13317
4638,03,right,m07,Incorrect,524,-14.42747
4639,03,right,m07,Incorrect,525,-18.1559
4640,03,right,m07,Incorrect,526,-20.19186
4641,03,right,m07,Incorrect,527,-20.53495
4642,03,right,m07,Incorrect,528,-21.01058
4643,03,right,m07,Incorrect,529,-20.33062
4644,03,right,m07,Incorrect,530,-22.10577
4645,03,right,m07,Incorrect,531,-22.94548
4646,03,right,m07,Incorrect,532,-23.49897
4647,03,right,m07,Incorrect,533,-23.5352
4648,03,right,m07,Incorrect,534,-23.5368
4649,03,right,m07,Incorrect,535,-23.40787
4650,03,right,m07,Incorrect,536,-23.43707
4651,03,right,m07,Incorrect,537,-23.297
4652,03,right,m07,Incorrect,538,-23.40704
4653,03,right,m07,Incorrect,539,-23.41496
4654,03,right,m07,Incorrect,540,-23.1197
4655,03,right,m07,Incorrect,541,-23.12786
4656,03,right,m07,Incorrect,542,-23.1923
4657,03,right,m07,Incorrect,543,-22.97446
